,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects
44100,PG49731,Tamawaca Folks: A Summer Comedy,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],63,"{'Summer resorts -- Fiction', 'Romans à clef', 'Macatawa, Lake, Region (Mich.) -- Fiction'}"
37276,PG4358,The Sea Fairies,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],200,"{'Fantasy literature', 'Sea stories', 'Fairies -- Juvenile fiction', 'Sea monsters -- Juvenile fiction', 'Voyages, Imaginary', 'Mermaids -- Juvenile fiction'}"
13162,PG21876,Mary Louise and the Liberty Girls,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],172,"{'Burrows, Mary Louise (Fictitious character) -- Juvenile fiction', 'Liberty bonds -- Juvenile fiction', 'Teenage girls -- Juvenile fiction', 'Traitors -- Juvenile fiction', 'World War, 1914-1918 -- War work -- Juvenile fiction', 'Middle West -- Juvenile fiction', 'Mystery and detective stories'}"
74948,PG959,The Lost Princess of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],511,"{'Fantasy literature', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Magicians -- Juvenile fiction', 'Princesses -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Household employees -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Theft -- Juvenile fiction', 'Magic -- Juvenile fiction'}"
19906,PG27951,Policeman Bluejay,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],150,"{'Fantasy literature', 'Birds -- Juvenile fiction', 'Nature -- Juvenile fiction'}"
35140,PG41667,The Emerald City of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],886,"{'Fantasy literature', 'Kings and rulers -- Juvenile fiction', 'Aunts -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Battles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Uncles -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Magic -- Juvenile fiction'}"
24505,PG32094,The Patchwork Girl of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],722,"{'Fantasy literature', 'Dolls -- Juvenile fiction', 'Magicians -- Juvenile fiction', 'Fortune -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Magic -- Juvenile fiction'}"
37254,PG4356,Sky Island: Being the further exciting adventures of Trot and Cap'n Bill after their visit to the sea fairies,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],184,"{'Fantasy literature', 'Flight -- Juvenile fiction', 'Islands -- Juvenile fiction', 'Voyages, Imaginary', 'Queens -- Juvenile fiction'}"
55718,PG60191,The Boy Fortune Hunters in Panama,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],102,"{'Adventure and adventurers -- Juvenile fiction', 'Inventions -- Juvenile fiction', 'Treasure troves -- Juvenile fiction', 'Panama -- Juvenile fiction'}"
49955,PG54,The Marvelous Land of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],1917,"{'Fantasy literature', 'Kings and rulers -- Juvenile fiction', 'Practical jokes -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Women soldiers -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Witches -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Queens -- Juvenile fiction', 'Magic -- Juvenile fiction'}"
18106,PG2632,"The Lights of the Church and the Light of Science: Essay #6 from ""Science and Hebrew Tradition""","Huxley, Thomas Henry",1825.0,1895.0,['en'],161,"{'Paleontology', 'Science', 'Bible and science', 'Evolution'}"
60114,PG6414,Lectures and Essays,"Huxley, Thomas Henry",1825.0,1895.0,['en'],150,{'Science'}
18050,PG2627,"On the Method of Zadig: Essay #1 from ""Science and Hebrew Tradition""","Huxley, Thomas Henry",1825.0,1895.0,['en'],146,"{'Paleontology', 'Science', 'Bible and science', 'Evolution'}"
18095,PG2631,"Mr. Gladstone and Genesis: Essay #5 from ""Science and Hebrew Tradition""","Huxley, Thomas Henry",1825.0,1895.0,['en'],165,"{'Paleontology', 'Science', 'Bible and science', 'Evolution'}"
53282,PG5799,Life and Letters of Thomas Henry Huxley — Volume 3,"Huxley, Thomas Henry",1825.0,1895.0,['en'],171,"{'Huxley, Thomas Henry, 1825-1895', 'Naturalists -- England -- Biography'}"
65699,PG6919,Darwiniana : Essays — Volume 02,"Huxley, Thomas Henry",1825.0,1895.0,['en'],161,"{'Evolution (Biology)', 'Darwin, Charles, 1809-1882'}"
2780,PG12506,Critiques and Addresses,"Huxley, Thomas Henry",1825.0,1895.0,['en'],92,{'Science'}
21512,PG2939,William Harvey and the Discovery of the Circulation of the Blood,"Huxley, Thomas Henry",1825.0,1895.0,['en'],395,"{'Blood -- Circulation -- History', 'Harvey, William, 1578-1657'}"
28382,PG35584,Aphorisms and Reflections from the works of T. H. Huxley,"Huxley, Thomas Henry",1825.0,1895.0,['en'],115,{'Science'}
66,PG10060,Discourses: Biological & Geological: Essays,"Huxley, Thomas Henry",1825.0,1895.0,['en'],158,"{'Biology', 'Geology'}"
46921,PG5226,Life and Letters of Thomas Henry Huxley — Volume 2,"Huxley, Thomas Henry",1825.0,1895.0,['en'],467,"{'Huxley, Thomas Henry, 1825-1895', 'Naturalists -- England -- Biography'}"
9782,PG18819,Hume: (English Men of Letters Series),"Huxley, Thomas Henry",1825.0,1895.0,['en'],333,"{'Hume, David, 1711-1776', 'Philosophers, Modern -- England -- Biography'}"
21501,PG2938,Yeast,"Huxley, Thomas Henry",1825.0,1895.0,['en'],169,{'Yeast'}
33574,PG40257,"Man's Place in Nature, and Other Essays","Huxley, Thomas Henry",1825.0,1895.0,['en'],196,"{'Human beings -- Origin', 'Indo-Europeans', 'Ethnology', 'Apes'}"
21357,PG2925,"The Conditions of Existence as Affecting the Perpetuation of Living Beings: Lecture V. (of VI.), ""Lectures to Working Men"", at the Museum of Practical Geology, 1863, on Darwin's Work: ""Origin of Species""","Huxley, Thomas Henry",1825.0,1895.0,['en'],164,"{'Darwin, Charles, 1809-1882. On the origin of species', 'Evolution (Biology)'}"
21490,PG2937,Coral and Coral Reefs,"Huxley, Thomas Henry",1825.0,1895.0,['en'],154,{'Coral reefs and islands'}
62366,PG66177,Half Hours With Modern Scientists: Lectures and Essays,"Huxley, Thomas Henry",1825.0,1895.0,['en'],119,{'Science'}
55826,PG60289,"Science Primers, Introductory","Huxley, Thomas Henry",1825.0,1895.0,['en'],77,{'Science'}
7470,PG16729,"Lay Sermons, Addresses and Reviews","Huxley, Thomas Henry",1825.0,1895.0,['en'],227,"{'Science -- Philosophy', 'Science', 'Evolution (Biology)'}"
18072,PG2629,"Lectures on Evolution: Essay #3 from ""Science and Hebrew Tradition""","Huxley, Thomas Henry",1825.0,1895.0,['en'],136,"{'Paleontology', 'Science', 'Bible and science', 'Evolution'}"
21457,PG2934,On the Advisableness of Improving Natural Knowledge,"Huxley, Thomas Henry",1825.0,1895.0,['en'],139,{'Science'}
47004,PG52344,"Science and Culture, and Other Essays","Huxley, Thomas Henry",1825.0,1895.0,['en'],299,{'Science'}
21379,PG2927,The Darwinian Hypothesis,"Huxley, Thomas Henry",1825.0,1895.0,['en'],95,"{'Evolution (Biology)', 'Darwin, Charles, 1809-1882'}"
21335,PG2923,"The Method by Which the Causes of the Present and Past Conditions of Organic Nature Are to Be Discovered; the Origination of Living Beings: Lecture III. (of VI.), ""Lectures to Working Men"", at the Museum of Practical Geology, 1863, on Darwin's Work: ""Origin of Species""","Huxley, Thomas Henry",1825.0,1895.0,['en'],167,"{'Darwin, Charles, 1809-1882. On the origin of species', 'Evolution (Biology)'}"
21446,PG2933,On Some Fossil Remains of Man,"Huxley, Thomas Henry",1825.0,1895.0,['en'],183,"{'Human beings', 'Ethnology', 'Apes'}"
75146,PG9778,Vane of the Timberlands,"Bindloss, Harold",1866.0,1945.0,['en'],158,{'British Columbia -- Fiction'}
19410,PG27504,Lorimer of the Northwest,"Bindloss, Harold",1866.0,1945.0,['en'],156,"{'Northwest, Canadian -- Fiction'}"
17644,PG25910,The Long Portage,"Bindloss, Harold",1866.0,1945.0,['en'],122,{'Canada -- Fiction'}
31771,PG38635,Delilah of the Snows,"Bindloss, Harold",1866.0,1945.0,['en'],101,"{'Triangles (Interpersonal relations) -- Fiction', 'British -- Canada -- Fiction', 'Social classes -- Fiction', 'Man-woman relationships -- Fiction', 'Klondike River Valley (Yukon) -- Gold discoveries -- Fiction'}"
27095,PG34425,Johnstone of the Border,"Bindloss, Harold",1866.0,1945.0,['en'],148,"{'Scotland -- Fiction', 'World War, 1914-1918 -- Great Britain -- Fiction'}"
30601,PG37582,The Coast of Adventure,"Bindloss, Harold",1866.0,1945.0,['en'],112,"{'Adventure stories', 'Revolutions -- Fiction', 'Latin America -- Fiction', 'Love stories'}"
31142,PG38069,Northwest!,"Bindloss, Harold",1866.0,1945.0,['en'],100,{'Canadian Rockies (B.C. and Alta.) -- Fiction'}
28660,PG35834,The Dust of Conflict,"Bindloss, Harold",1866.0,1945.0,['en'],114,"{'British -- Cuba -- Fiction', 'Cuba -- History -- Revolution, 1895-1898 -- Fiction'}"
63338,PG67051,Carson of Red River,"Bindloss, Harold",1866.0,1945.0,['en'],122,"{'Red River Settlement -- Fiction', 'Young men -- Fiction', 'Northwest, Canadian -- Fiction'}"
65784,PG69277,Sunshine and snow,"Bindloss, Harold",1866.0,1945.0,['en'],150,"{'Frontier and pioneer life -- Juvenile fiction', 'Canada -- Emigration and immigration -- Juvenile fiction', 'Brothers -- Juvenile fiction', 'Ocean travel -- Juvenile fiction', 'Prairie Provinces -- Juvenile fiction'}"
83,PG10076,Lister's Great Adventure,"Bindloss, Harold",1866.0,1945.0,['en'],66,"{'Love stories', 'Salvage -- Fiction', 'Shipwrecks -- Fiction', 'Africa -- Fiction'}"
32198,PG39019,Long Odds,"Bindloss, Harold",1866.0,1945.0,['en'],130,"{'British -- Angola -- Fiction', 'Adventure stories'}"
28648,PG35823,The Secret of the Reef,"Bindloss, Harold",1866.0,1945.0,['en'],173,"{'Salvage -- Fiction', 'Shipwrecks -- Fiction', 'Alaska -- Fiction', 'Mystery fiction'}"
4730,PG14261,Alton of Somasco: A Romance of the Great Northwest,"Bindloss, Harold",1866.0,1945.0,['en'],89,"{'Northwest, Canadian -- Fiction'}"
4700,PG14234,The Lure of the North,"Bindloss, Harold",1866.0,1945.0,['en'],90,{'Canada -- History -- Fiction'}
31162,PG38087,The Boy Ranchers of Puget Sound,"Bindloss, Harold",1866.0,1945.0,['en'],77,"{'Young men -- Juvenile fiction', 'Ranch life -- Juvenile fiction', 'Puget Sound Region (Wash.) -- Juvenile fiction', 'Adventure stories'}"
31447,PG38343,Harding of Allenwood,"Bindloss, Harold",1866.0,1945.0,['en'],91,"{'Saskatchewan -- Fiction', 'Farmers -- Fiction'}"
31895,PG38747,Thrice Armed,"Bindloss, Harold",1866.0,1945.0,['en'],164,"{'British Columbia -- Fiction', 'Fathers and sons -- Fiction', 'Young men -- Fiction', 'Schooners -- Fiction', 'Seafaring life -- Fiction'}"
30800,PG37761,A Damaged Reputation,"Bindloss, Harold",1866.0,1945.0,['en'],88,"{'British -- Canada -- Fiction', 'Ranchers -- Canada, Western -- Fiction', 'Love stories'}"
21364,PG29266,Thurston of Orchard Valley,"Bindloss, Harold",1866.0,1945.0,['en'],132,"{'Northwest, Canadian -- Fiction', 'Engineers -- Fiction', 'Love stories'}"
12418,PG21205,The Gold Trail,"Bindloss, Harold",1866.0,1945.0,['en'],132,"{'Railroad construction workers -- Canada, Western -- Fiction', 'Gold miners -- Canada, Western -- Fiction', 'Railroads -- Canada, Western -- Design and construction -- Fiction', 'Canada, Western -- Gold discoveries -- Fiction'}"
31383,PG38286,The Protector,"Bindloss, Harold",1866.0,1945.0,['en'],93,{'Fiction'}
5287,PG14763,Winston of the Prairie,"Bindloss, Harold",1866.0,1945.0,['en'],189,"{'Prairie Provinces -- Fiction', 'Canadian fiction'}"
21241,PG29155,Blake's Burden,"Bindloss, Harold",1866.0,1945.0,['en'],85,{'Canada -- Fiction'}
17657,PG25922,Masters of the Wheat-Lands,"Bindloss, Harold",1866.0,1945.0,['en'],108,"{'Triangles (Interpersonal relations) -- Fiction', 'Canada -- Fiction', 'Man-woman relationships -- Fiction'}"
14197,PG22808,The Gray Madam: 1899,"Green, Anna Katharine",1846.0,1935.0,['en'],85,{'Detective and mystery stories'}
8876,PG17999,The Chief Legatee,"Green, Anna Katharine",1846.0,1935.0,['en'],174,"{'Detective and mystery stories', 'Inheritance and succession -- Fiction'}"
41820,PG4767,The Mayor's Wife,"Green, Anna Katharine",1846.0,1935.0,['en'],171,{'Detective and mystery stories'}
91,PG10083,The House of the Whispering Pines,"Green, Anna Katharine",1846.0,1935.0,['en'],123,{'Detective and mystery stories'}
33821,PG4047,The Leavenworth Case,"Green, Anna Katharine",1846.0,1935.0,['en'],439,"{'Lawyers -- United States -- Fiction', 'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Inheritance and succession -- Fiction', 'Merchants -- Crimes against -- Fiction', 'Police -- New York (State) -- New York -- Fiction', 'Sisters -- Fiction'}"
15123,PG23641,The Forsaken Inn: A Novel,"Green, Anna Katharine",1846.0,1935.0,['en'],166,"{'Detective and mystery stories', 'United States -- Social life and customs -- 19th century -- Fiction'}"
23931,PG31578,"Room Number 3, and Other Detective Stories","Green, Anna Katharine",1846.0,1935.0,['en'],142,"{'Fiction', 'Detective and mystery stories, American'}"
14198,PG22809,The Hermit Of ——— Street: 1898,"Green, Anna Katharine",1846.0,1935.0,['en'],123,{'Detective and mystery stories'}
14201,PG22811,The Staircase At The Heart's Delight: 1894,"Green, Anna Katharine",1846.0,1935.0,['en'],120,"{'Detective and mystery stories, American'}"
13105,PG21824,The Old Stone House and Other Stories,"Green, Anna Katharine",1846.0,1935.0,['en'],197,"{'Detective and mystery stories, American'}"
64560,PG68153,The step on the stair,"Green, Anna Katharine",1846.0,1935.0,['en'],166,"{'Cousins -- Fiction', 'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Inheritance and succession -- Fiction', 'Man-woman relationships -- Fiction'}"
46210,PG5162,Agatha Webb,"Green, Anna Katharine",1846.0,1935.0,['en'],134,"{'Detective and mystery stories', 'Trials (Murder) -- Fiction', 'New England -- Fiction', 'Women -- Crimes against -- Fiction'}"
13194,PG21904,The Millionaire Baby,"Green, Anna Katharine",1846.0,1935.0,['en'],141,{'Detective and mystery stories'}
25851,PG33305,Lost Man's Lane: A Second Episode in the Life of Amelia Butterworth,"Green, Anna Katharine",1846.0,1935.0,['en'],104,"{'Detective and mystery stories', 'New York (State) -- Fiction'}"
25283,PG32795,Three Thousand Dollars,"Green, Anna Katharine",1846.0,1935.0,['en'],148,"{'Robbery -- Fiction', 'New York (N.Y.) -- Fiction', 'Criminals -- Fiction'}"
24046,PG31681,Hand and Ring,"Green, Anna Katharine",1846.0,1935.0,['en'],183,{'Detective and mystery stories'}
22978,PG3071,"The Golden Slipper, and Other Problems for Violet Strange","Green, Anna Katharine",1846.0,1935.0,['en'],299,"{'Detective and mystery stories, American'}"
27738,PG35003,The House in the Mist,"Green, Anna Katharine",1846.0,1935.0,['en'],87,"{'Fiction', 'Detective and mystery stories'}"
8616,PG17763,The Mystery of the Hasty Arrow,"Green, Anna Katharine",1846.0,1935.0,['en'],174,{'Detective and mystery stories'}
12875,PG21617,That Affair Next Door,"Green, Anna Katharine",1846.0,1935.0,['en'],379,"{'Detective and mystery stories', 'New York (N.Y.) -- Fiction'}"
51938,PG56787,7 to 12: A Detective Story,"Green, Anna Katharine",1846.0,1935.0,['en'],164,"{'American fiction -- 19th century', 'Detective and mystery stories'}"
26283,PG33695,X Y Z: A Detective Story,"Green, Anna Katharine",1846.0,1935.0,['en'],710,"{'Fiction', 'Detective and mystery stories'}"
14200,PG22810,Midnight In Beauchamp Row: 1895,"Green, Anna Katharine",1846.0,1935.0,['en'],100,"{'Robbery -- Fiction', 'Short stories', 'Disguise -- Fiction'}"
14196,PG22807,A Difficult Problem: 1900,"Green, Anna Katharine",1846.0,1935.0,['en'],134,"{'Detective and mystery stories, American'}"
9519,PG1857,Initials Only,"Green, Anna Katharine",1846.0,1935.0,['en'],206,"{'Fiction', 'Detective and mystery stories'}"
38456,PG44651,With the Swamp Fox: A Story of General Marion's Young Spies,"Otis, James",1848.0,1912.0,['en'],100,"{'Biographical fiction', 'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Marion, Francis, 1732-1795 -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Spies -- Juvenile fiction', 'Guerrilla warfare -- Juvenile fiction'}"
27785,PG35046,Teddy and Carrots: Two Merchants of Newpaper Row,"Otis, James",1848.0,1912.0,['en'],107,"{'Success -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Revenge -- Juvenile fiction', 'Diligence -- Juvenile fiction', 'Physicians -- Juvenile fiction', 'Newspaper vendors -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Prisoners -- Juvenile fiction'}"
26500,PG33890,On the Kentucky Frontier: A Story of the Fighting Pioneers of the West,"Otis, James",1848.0,1912.0,['en'],158,"{'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction'}"
23907,PG31556,Dick in the Desert,"Otis, James",1848.0,1912.0,['en'],78,"{'Sick -- Juvenile fiction', 'Sandstorms -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Nevada -- Juvenile fiction', 'Fathers and sons -- Juvenile fiction', 'Deserts -- Juvenile fiction'}"
37415,PG43714,The Boy Spies with the Regulators: The Story of How the Boys Assisted the Carolina Patriots to Drive the British from That State,"Otis, James",1848.0,1912.0,['en'],94,"{'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Spies -- Juvenile fiction', 'Trials -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'North Carolina -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Courage -- Juvenile fiction', 'War -- Juvenile fiction', 'Rescues -- Juvenile fiction', 'Soldiers -- Juvenile fiction'}"
27509,PG34799,"A Runaway Brig; Or, An Accidental Cruise","Otis, James",1848.0,1912.0,['en'],90,"{'Sea stories', 'Treasure troves -- Juvenile fiction', 'Islands -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Sailing -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction'}"
